"survey_abb";"report_num";"topic_abb";"topic_seq";"topic_header";"unit_num";"old_seq";"topic_level";"invalid";"topic_group";"topic_desc"
"FINANCE";"6";"FSALESRLP";"71";"Average gross farm sales per farm";"2";"";"0";"False";"8";"Gross cash income is the total amount of cash received by the farm operations from the sale of agricultural products, services rendered, or government payments received during a given calendar year.  Gross cash income of farm operations excludes the value of products provided to landlords under share rental arrangements and any government payments received by landlords.  Commodities produced or marketed through contractual arrangements are treated separately so as to properly account for income and expenses associated with the farm operation."
"FINANCE";"6";"FSALEST";"4";"Total farm sales";"34";"";"0";"False";"1";"Gross cash income is the total amount of cash received by the farm operations from the sale of agricultural products, services rendered, or government payments received during a given calendar year.  Gross cash income of farm operations excludes the value of products provided to landlords under share rental arrangements and any government payments received by landlords.  Commodities produced or marketed through contractual arrangements are treated separately so as to properly account for income and expenses associated with the farm operation."
"FINANCE";"6";"FSALESWLP";"80";"Average gross farm sales per farm";"2";"";"0";"False";"9";"Gross cash income is the total amount of cash received by the farm operations from the sale of agricultural products, services rendered, or government payments received during a given calendar year.  Gross cash income of farm operations excludes the value of products provided to landlords under share rental arrangements and any government payments received by landlords.  Commodities produced or marketed through contractual arrangements are treated separately so as to properly account for income and expenses associated with the farm operation."
"FINANCE";"6";"GPLT";"38";"Government payments to landlords";"34";"";"0";"False";"5";"The portion of government payments paid to farmers that are remitted to operator and nonoperator owners of farm land."
"FINANCE";"6";"GPOT";"39";"Government payments to operators";"34";"";"0";"False";"5";"Government payments paid to operators net of operator and nonoperators' shares of these payments."
"FINANCE";"6";"IGCFICCP";"119";"Average gross cash income per farm";"2";"";"0";"False";"13";"Gross cash income is the total amount of cash received by the farm operations from the sale of agricultural products, services rendered, or government payments received during a given calendar year.  Gross cash income of farm operations excludes the value of products provided to landlords under share rental arrangements and any government payments received by landlords.  Commodities produced or marketed through contractual arrangements are treated separately so as to properly account for income and expenses associated with the farm operation."
"FINANCE";"6";"IGCFICNSV";"65";"Average gross cash income per farm";"2";"";"0";"False";"7";"Gross cash income is the total amount of cash received by the farm operations from the sale of agricultural products, services rendered, or government payments received during a given calendar year.  Gross cash income of farm operations excludes the value of products provided to landlords under share rental arrangements and any government payments received by landlords.  Commodities produced or marketed through contractual arrangements are treated separately so as to properly account for income and expenses associated with the farm operation."
"FINANCE";"6";"IGCFIDCP";"101";"Average gross cash income per farm";"2";"";"0";"False";"11";"Gross cash income is the total amount of cash received by the farm operations from the sale of agricultural products, services rendered, or government payments received during a given calendar year.  Gross cash income of farm operations excludes the value of products provided to landlords under share rental arrangements and any government payments received by landlords.  Commodities produced or marketed through contractual arrangements are treated separately so as to properly account for income and expenses associated with the farm operation."
"FINANCE";"6";"IGCFIDP";"110";"Average gross cash income per farm";"2";"";"0";"False";"12";"Gross cash income is the total amount of cash received by the farm operations from the sale of agricultural products, services rendered, or government payments received during a given calendar year.  Gross cash income of farm operations excludes the value of products provided to landlords under share rental arrangements and any government payments received by landlords.  Commodities produced or marketed through contractual arrangements are treated separately so as to properly account for income and expenses associated with the farm operation."
"FINANCE";"6";"IGCFIG";"24";"Average gross cash income per farm";"2";"";"0";"False";"3";"Gross cash income is the total amount of cash received by the farm operations from the sale of agricultural products, services rendered, or government payments received during a given calendar year.  Gross cash income of farm operations excludes the value of products provided to landlords under share rental arrangements and any government payments received by landlords.  Commodities produced or marketed through contractual arrangements are treated separately so as to properly account for income and expenses associated with the farm operation."
"FINANCE";"6";"IGCFIMLB";"128";"Average gross cash income per farm";"2";"";"0";"False";"14";"Gross cash income is the total amount of cash received by the farm operations from the sale of agricultural products, services rendered, or government payments received during a given calendar year.  Gross cash income of farm operations excludes the value of products provided to landlords under share rental arrangements and any government payments received by landlords.  Commodities produced or marketed through contractual arrangements are treated separately so as to properly account for income and expenses associated with the farm operation."
"FINANCE";"6";"IGCFIN";"15";"Average gross cash income per farm";"2";"";"0";"False";"2";"Gross cash income is the total amount of cash received by the farm operations from the sale of agricultural products, services rendered, or government payments received during a given calendar year.  Gross cash income of farm operations excludes the value of products provided to landlords under share rental arrangements and any government payments received by landlords.  Commodities produced or marketed through contractual arrangements are treated separately so as to properly account for income and expenses associated with the farm operation."
"FINANCE";"6";"IGCFIOTH";"137";"Average gross cash income per farm";"2";"";"0";"False";"15";"Gross cash income is the total amount of cash received by the farm operations from the sale of agricultural products, services rendered, or government payments received during a given calendar year.  Gross cash income of farm operations excludes the value of products provided to landlords under share rental arrangements and any government payments received by landlords.  Commodities produced or marketed through contractual arrangements are treated separately so as to properly account for income and expenses associated with the farm operation."
"FINANCE";"6";"IGCFIPRG";"92";"Average gross cash income per farm";"2";"";"0";"False";"10";"Gross cash income is the total amount of cash received by the farm operations from the sale of agricultural products, services rendered, or government payments received during a given calendar year.  Gross cash income of farm operations excludes the value of products provided to landlords under share rental arrangements and any government payments received by landlords.  Commodities produced or marketed through contractual arrangements are treated separately so as to properly account for income and expenses associated with the farm operation."
"FINANCE";"6";"IGCFIRLP";"74";"Average gross cash income per farm";"2";"";"0";"False";"8";"Gross cash income is the total amount of cash received by the farm operations from the sale of agricultural products, services rendered, or government payments received during a given calendar year.  Gross cash income of farm operations excludes the value of products provided to landlords under share rental arrangements and any government payments received by landlords.  Commodities produced or marketed through contractual arrangements are treated separately so as to properly account for income and expenses associated with the farm operation."
"FINANCE";"6";"IGCFIT";"7";"Average gross cash income per farm";"2";"";"0";"False";"1";"Gross cash income is the total amount of cash received by the farm operations from the sale of agricultural products, services rendered, or government payments received during a given calendar year.  Gross cash income of farm operations excludes the value of products provided to landlords under share rental arrangements and any government payments received by landlords.  Commodities produced or marketed through contractual arrangements are treated separately so as to properly account for income and expenses associated with the farm operation."
"FINANCE";"6";"IGCFIWLP";"83";"Average gross cash income per farm";"2";"";"0";"False";"9";"Gross cash income is the total amount of cash received by the farm operations from the sale of agricultural products, services rendered, or government payments received during a given calendar year.  Gross cash income of farm operations excludes the value of products provided to landlords under share rental arrangements and any government payments received by landlords.  Commodities produced or marketed through contractual arrangements are treated separately so as to properly account for income and expenses associated with the farm operation."
"FINANCE";"6";"IGOVCCP1";"33";"Countercyclical payments";"2";"";"2";"False";"4";"Countercyclical payments are made to producers of eligible crops in order to provide support counter to the cycle of market prices as part of a ""safety net"" in the event of low crop prices. "
"FINANCE";"6";"IGOVCCP2";"55";"Countercyclical payments";"4";"";"2";"False";"6";"Countercyclical payments are made to producers of eligible crops in order to provide support counter to the cycle of market prices as part of a ""safety net"" in the event of low crop prices. "
"FINANCE";"6";"IGOVCCP3";"117";"Average countercyclical program payment received per farm";"2";"";"0";"False";"13";"Countercyclical payments are made to producers of eligible crops in order to provide support counter to the cycle of market prices as part of a ""safety net"" in the event of low crop prices. "
"FINANCE";"6";"IGOVCCPT";"45";"Countercyclical payments";"34";"";"2";"False";"5";"Countercyclical payments are made to producers of eligible crops in order to provide support counter to the cycle of market prices as part of a ""safety net"" in the event of low crop prices. "
"FINANCE";"6";"IGOVDP1";"32";"Direct payments";"2";"";"2";"False";"4";"Direct payments are farm payments made to producers based on eligible historical base acre enrollments while not based on current production choices. "
"FINANCE";"6";"IGOVDP2";"54";"Direct payments";"4";"";"2";"False";"6";"Direct payments are farm payments made to producers based on eligible historical base acre enrollments while not based on current production choices. "
"FINANCE";"6";"IGOVDP3";"108";"Average direct payment received per farm";"2";"";"0";"False";"12";"Direct payments are farm payments made to producers based on eligible historical base acre enrollments while not based on current production choices. "
"FINANCE";"6";"IGOVDPT";"44";"Direct payments";"34";"";"2";"False";"5";"Direct payments are farm payments made to producers based on eligible historical base acre enrollments while not based on current production choices. "
"FINANCE";"6";"IGOVTCCP1";"118";"Average total government payment received per farm";"2";"";"0";"False";"13";"Gross value of direct government payments received by farm operations during the calendar year.  Programs for which payments are received include:  direct payments, counter-cyclical payments, loan deficiency payments (LDPs), marketing loan gains, peanut quota buyout program, milk income loss contract payments, disaster payments, conservation reserve program (CRP), wetlands reserve program (WRP), environmental quality incentive program (EQIP), and all other federal and state programs."
"FINANCE";"6";"IGOVTCNSV1";"64";"Average total government payment received per farm";"2";"";"0";"False";"7";"Gross value of direct government payments received by farm operations during the calendar year.  Programs for which payments are received include:  direct payments, counter-cyclical payments, loan deficiency payments (LDPs), marketing loan gains, peanut quota buyout program, milk income loss contract payments, disaster payments, conservation reserve program (CRP), wetlands reserve program (WRP), environmental quality incentive program (EQIP), and all other federal and state programs."
"FINANCE";"6";"IGOVTDCP1";"100";"Average total government payment received per farm";"2";"";"0";"False";"11";"Gross value of direct government payments received by farm operations during the calendar year.  Programs for which payments are received include:  direct payments, counter-cyclical payments, loan deficiency payments (LDPs), marketing loan gains, peanut quota buyout program, milk income loss contract payments, disaster payments, conservation reserve program (CRP), wetlands reserve program (WRP), environmental quality incentive program (EQIP), and all other federal and state programs."
"FINANCE";"6";"IGOVTDP1";"109";"Average total government payment received per farm";"2";"";"0";"False";"12";"Gross value of direct government payments received by farm operations during the calendar year.  Programs for which payments are received include:  direct payments, counter-cyclical payments, loan deficiency payments (LDPs), marketing loan gains, peanut quota buyout program, milk income loss contract payments, disaster payments, conservation reserve program (CRP), wetlands reserve program (WRP), environmental quality incentive program (EQIP), and all other federal and state programs."
"FINANCE";"6";"IGOVTG1";"23";"Average government payment per farm";"2";"";"0";"False";"3";"Gross value of direct government payments received by farm operations during the calendar year.  Programs for which payments are received include:  direct payments, counter-cyclical payments, loan deficiency payments (LDPs), marketing loan gains, peanut quota buyout program, milk income loss contract payments, disaster payments, conservation reserve program (CRP), wetlands reserve program (WRP), environmental quality incentive program (EQIP), and all other federal and state programs."
"FINANCE";"6";"IGOVTG2";"27";"All government payments";"2";"";"0";"False";"4";"Gross value of direct government payments received by farm operations during the calendar year.  Programs for which payments are received include:  direct payments, counter-cyclical payments, loan deficiency payments (LDPs), marketing loan gains, peanut quota buyout program, milk income loss contract payments, disaster payments, conservation reserve program (CRP), wetlands reserve program (WRP), environmental quality incentive program (EQIP), and all other federal and state programs."
"FINANCE";"6";"IGOVTMLB1";"127";"Average total government payment received per farm";"2";"";"0";"False";"14";"Gross value of direct government payments received by farm operations during the calendar year.  Programs for which payments are received include:  direct payments, counter-cyclical payments, loan deficiency payments (LDPs), marketing loan gains, peanut quota buyout program, milk income loss contract payments, disaster payments, conservation reserve program (CRP), wetlands reserve program (WRP), environmental quality incentive program (EQIP), and all other federal and state programs."
"FINANCE";"6";"IGOVTOTH1";"136";"Average total government payment received per farm";"2";"";"0";"False";"15";"Gross value of direct government payments received by farm operations during the calendar year.  Programs for which payments are received include:  direct payments, counter-cyclical payments, loan deficiency payments (LDPs), marketing loan gains, peanut quota buyout program, milk income loss contract payments, disaster payments, conservation reserve program (CRP), wetlands reserve program (WRP), environmental quality incentive program (EQIP), and all other federal and state programs."
"FINANCE";"6";"IGOVTPRG1";"91";"Average total government payment received per farm";"2";"";"0";"False";"10";"Gross value of direct government payments received by farm operations during the calendar year.  Programs for which payments are received include:  direct payments, counter-cyclical payments, loan deficiency payments (LDPs), marketing loan gains, peanut quota buyout program, milk income loss contract payments, disaster payments, conservation reserve program (CRP), wetlands reserve program (WRP), environmental quality incentive program (EQIP), and all other federal and state programs."
"FINANCE";"6";"IGOVTRLP1";"73";"Average total government payment received per farm";"2";"";"0";"False";"8";"Gross value of direct government payments received by farm operations during the calendar year.  Programs for which payments are received include:  direct payments, counter-cyclical payments, loan deficiency payments (LDPs), marketing loan gains, peanut quota buyout program, milk income loss contract payments, disaster payments, conservation reserve program (CRP), wetlands reserve program (WRP), environmental quality incentive program (EQIP), and all other federal and state programs."
"FINANCE";"6";"IGOVTT";"37";"All government payments";"34";"";"0";"False";"5";"Gross value of direct government payments received by farm operations during the calendar year.  Programs for which payments are received include:  direct payments, counter-cyclical payments, loan deficiency payments (LDPs), marketing loan gains, peanut quota buyout program, milk income loss contract payments, disaster payments, conservation reserve program (CRP), wetlands reserve program (WRP), environmental quality incentive program (EQIP), and all other federal and state programs."
"FINANCE";"6";"IGOVTWLP1";"82";"Average total government payment received per farm";"2";"";"0";"False";"9";"Gross value of direct government payments received by farm operations during the calendar year.  Programs for which payments are received include:  direct payments, counter-cyclical payments, loan deficiency payments (LDPs), marketing loan gains, peanut quota buyout program, milk income loss contract payments, disaster payments, conservation reserve program (CRP), wetlands reserve program (WRP), environmental quality incentive program (EQIP), and all other federal and state programs."
"FINANCE";"6";"INCFICCP";"120";"Average net cash income per farm";"2";"";"0";"False";"13";"This measure indicates the amount of net cash earnings from all business sources that a farm generates during the year.  These funds can be used to repay principal on indebtedness, purchase new machinery or equipment, expand the farm business, or pay for family consumption or other obligations."
"FINANCE";"6";"INCFICNSV";"66";"Average net cash income per farm";"2";"";"0";"False";"7";"This measure indicates the amount of net cash earnings from all business sources that a farm generates during the year.  These funds can be used to repay principal on indebtedness, purchase new machinery or equipment, expand the farm business, or pay for family consumption or other obligations."
"FINANCE";"6";"INCFIDCP";"102";"Average net cash income per farm";"2";"";"0";"False";"11";"This measure indicates the amount of net cash earnings from all business sources that a farm generates during the year.  These funds can be used to repay principal on indebtedness, purchase new machinery or equipment, expand the farm business, or pay for family consumption or other obligations."
"FINANCE";"6";"INCFIDP";"111";"Average net cash income per farm";"2";"";"0";"False";"12";"This measure indicates the amount of net cash earnings from all business sources that a farm generates during the year.  These funds can be used to repay principal on indebtedness, purchase new machinery or equipment, expand the farm business, or pay for family consumption or other obligations."
"FINANCE";"6";"INCFIG";"25";"Average net cash income per farm";"2";"";"0";"False";"3";"This measure indicates the amount of net cash earnings from all business sources that a farm generates during the year.  These funds can be used to repay principal on indebtedness, purchase new machinery or equipment, expand the farm business, or pay for family consumption or other obligations."
"FINANCE";"6";"INCFIMLB";"129";"Average net cash income per farm";"2";"";"0";"False";"14";"This measure indicates the amount of net cash earnings from all business sources that a farm generates during the year.  These funds can be used to repay principal on indebtedness, purchase new machinery or equipment, expand the farm business, or pay for family consumption or other obligations."
"FINANCE";"6";"INCFIN";"16";"Average net cash income per farm";"2";"";"0";"False";"2";"This measure indicates the amount of net cash earnings from all business sources that a farm generates during the year.  These funds can be used to repay principal on indebtedness, purchase new machinery or equipment, expand the farm business, or pay for family consumption or other obligations."
"FINANCE";"6";"INCFIOTH";"138";"Average net cash income per farm";"2";"";"0";"False";"15";"This measure indicates the amount of net cash earnings from all business sources that a farm generates during the year.  These funds can be used to repay principal on indebtedness, purchase new machinery or equipment, expand the farm business, or pay for family consumption or other obligations."
"FINANCE";"6";"INCFIPRG";"93";"Average net cash income per farm";"2";"";"0";"False";"10";"This measure indicates the amount of net cash earnings from all business sources that a farm generates during the year.  These funds can be used to repay principal on indebtedness, purchase new machinery or equipment, expand the farm business, or pay for family consumption or other obligations."
"FINANCE";"6";"INCFIRLP";"75";"Average net cash income per farm";"2";"";"0";"False";"8";"This measure indicates the amount of net cash earnings from all business sources that a farm generates during the year.  These funds can be used to repay principal on indebtedness, purchase new machinery or equipment, expand the farm business, or pay for family consumption or other obligations."
"FINANCE";"6";"INCFIT";"8";"Average net cash income per farm";"2";"";"0";"False";"1";"This measure indicates the amount of net cash earnings from all business sources that a farm generates during the year.  These funds can be used to repay principal on indebtedness, purchase new machinery or equipment, expand the farm business, or pay for family consumption or other obligations."
"FINANCE";"6";"INCFIWLP";"84";"Average net cash income per farm";"2";"";"0";"False";"9";"This measure indicates the amount of net cash earnings from all business sources that a farm generates during the year.  These funds can be used to repay principal on indebtedness, purchase new machinery or equipment, expand the farm business, or pay for family consumption or other obligations."
"FINANCE";"6";"KNTCCP1";"113";"Number of farms";"15";"";"0";"False";"13";"Estimated number of farms."
"FINANCE";"6";"KNTCCP2";"114";"Percent of all farms ";"4";"";"1";"False";"13";"Estimated percent of farms."
"FINANCE";"6";"KNTCNSV1";"59";"Number of farms";"15";"";"0";"False";"7";"Estimated number of farms."
"FINANCE";"6";"KNTCNSV2";"60";"Percent of all farms ";"4";"";"1";"False";"7";"Estimated percent of farms."
"FINANCE";"6";"KNTDCP1";"95";"Number of farms";"15";"";"0";"False";"11";"Estimated number of farms."
"FINANCE";"6";"KNTDCP2";"96";"Percent of all farms ";"4";"";"1";"False";"11";"Estimated percent of farms."
"FINANCE";"6";"KNTDP1";"104";"Number of farms";"15";"";"0";"False";"12";"Estimated number of farms."
"FINANCE";"6";"KNTDP2";"105";"Percent of all farms ";"4";"";"1";"False";"12";"Estimated percent of farms."
"FINANCE";"6";"KNTMLB1";"122";"Number of farms";"15";"";"0";"False";"14";"Estimated number of farms."
"FINANCE";"6";"KNTMLB2";"123";"Percent of all farms ";"4";"";"1";"False";"14";"Estimated percent of farms."
"FINANCE";"6";"KNTOTH1";"131";"Number of farms";"15";"";"0";"False";"15";"Estimated number of farms."
"FINANCE";"6";"KNTOTH2";"132";"Percent of all farms ";"4";"";"1";"False";"15";"Estimated percent of farms."
"FINANCE";"6";"KNTPRG1";"86";"Number of farms";"15";"";"0";"False";"10";"Estimated number of farms."
"FINANCE";"6";"KNTPRG2";"87";"Percent of all farms ";"4";"";"1";"False";"10";"Estimated percent of farms."
"FINANCE";"6";"KNTRLP1";"68";"Number of farms";"15";"";"0";"False";"8";"Estimated number of farms."
"FINANCE";"6";"KNTRLP2";"69";"Percent of all farms ";"4";"";"1";"False";"8";"Estimated percent of farms."
"FINANCE";"6";"KNTWLP1";"77";"Number of farms";"15";"";"0";"False";"9";"Estimated number of farms."
"FINANCE";"6";"KNTWLP2";"78";"Percent of all farms ";"4";"";"1";"False";"9";"Estimated percent of farms."
"FINANCE";"6";"KOUNT1";"2";"Number of farms";"15";"";"0";"False";"1";"Estimated number of farms."
"FINANCE";"6";"KOUNTG1";"18";"Number of farms";"15";"";"0";"False";"3";"Estimated number of farms."
"FINANCE";"6";"KOUNTN1";"10";"Number of farms";"15";"";"0";"False";"2";"Estimated number of farms."
"FINANCE";"6";"LANDRET1";"29";"Retirement lands program payments ";"2";"";"2";"False";"4";"Land retirement programs, including the Conservation Reserve Program, the Conservation Reserve Enhancement Program, and the Wetlands Reserve Program, pay farmers to remove environmentally sensitive land from crop production for a specified time. "
"FINANCE";"6";"LANDRET2";"51";"Retirement lands program payments ";"4";"";"2";"False";"6";"Land retirement programs, including the Conservation Reserve Program, the Conservation Reserve Enhancement Program, and the Wetlands Reserve Program, pay farmers to remove environmentally sensitive land from crop production for a specified time. "
"FINANCE";"6";"LANDRET3";"72";"Average land retirement program payment received per farm";"2";"";"0";"False";"8";"Land retirement programs, including the Conservation Reserve Program, the Conservation Reserve Enhancement Program, and the Wetlands Reserve Program, pay farmers to remove environmentally sensitive land from crop production for a specified time. "
"FINANCE";"6";"LANDRETT";"41";"Retirement lands program payments ";"34";"";"2";"False";"5";"Land retirement programs, including the Conservation Reserve Program, the Conservation Reserve Enhancement Program, and the Wetlands Reserve Program, pay farmers to remove environmentally sensitive land from crop production for a specified time. "
"FINANCE";"6";"MLB1";"34";"Marketing loan benefits";"2";"";"2";"False";"4";"Marketing loan benefits, including Loan Deficiency Program payments, Marketing Loan Gains, and Certificate Exchange Gains, are payments made to farmers based on market prices for eligible commodities falling below program target prices. "
"FINANCE";"6";"MLB2";"56";"Marketing loan benefits";"4";"";"2";"False";"6";"Marketing loan benefits, including Loan Deficiency Program payments, Marketing Loan Gains, and Certificate Exchange Gains, are payments made to farmers based on market prices for eligible commodities falling below program target prices. "
"FINANCE";"6";"MLB3";"126";"Average marketing loan benefit payment received per farm";"2";"";"0";"False";"14";"Marketing loan benefits, including Loan Deficiency Program payments, Marketing Loan Gains, and Certificate Exchange Gains, are payments made to farmers based on market prices for eligible commodities falling below program target prices. "
"FINANCE";"6";"MLBT";"46";"Marketing loan benefits";"34";"";"2";"False";"5";"Marketing loan benefits, including Loan Deficiency Program payments, Marketing Loan Gains, and Certificate Exchange Gains, are payments made to farmers based on market prices for eligible commodities falling below program target prices. "
"FINANCE";"6";"OTHERPAY1";"35";"Other government program payments";"2";"";"1";"False";"4";"Other government program payments to farmers Payments include payments from disaster relief programs, milk income support programs, the tobacco transition program, peanut quota buyouts, and/or all other programs not specified in ARMS questionnaires."
"FINANCE";"6";"OTHERPAY2";"57";"Other government program payments";"4";"";"1";"False";"6";"Other government program payments to farmers Payments include payments from disaster relief programs, milk income support programs, the tobacco transition program, peanut quota buyouts, and/or all other programs not specified in ARMS questionnaires."
"FINANCE";"6";"OTHERPAY3";"135";"Average payment from other government programs received per farm";"2";"";"0";"False";"15";"Other government program payments to farmers Payments include payments from disaster relief programs, milk income support programs, the tobacco transition program, peanut quota buyouts, and/or all other programs not specified in ARMS questionnaires."
"FINANCE";"6";"OTHERPAYT";"47";"Other government program payments";"34";"";"1";"False";"5";"Other government program payments to farmers Payments include payments from disaster relief programs, milk income support programs, the tobacco transition program, peanut quota buyouts, and/or all other programs not specified in ARMS questionnaires."
"FINANCE";"6";"V4B";"49";"All government payments";"4";"";"0";"False";"6";"Gross value of direct government payments received by farm operations during the calendar year.  Programs for which payments are received include:  direct payments, counter-cyclical payments, loan deficiency payments (LDPs), marketing loan gains, peanut quota buyout program, milk income loss contract payments, disaster payments, conservation reserve program (CRP), wetlands reserve program (WRP), environmental quality incentive program (EQIP), and all other federal and state programs."
"FINANCE";"6";"WORKLAND1";"30";"Working lands program payments";"2";"";"2";"False";"4";"Working-land programs include the Environmental Quality Incentive Program and the Conservation Security Program and provide financial assistance to farmers who install or maintain conservation practices on land in production. "
"FINANCE";"6";"WORKLAND2";"52";"Working lands program payments";"4";"";"2";"False";"6";"Working-land programs include the Environmental Quality Incentive Program and the Conservation Security Program and provide financial assistance to farmers who install or maintain conservation practices on land in production. "
"FINANCE";"6";"WORKLAND3";"81";"Average working lands program payment received per farm";"2";"";"0";"False";"9";"Working-land programs include the Environmental Quality Incentive Program and the Conservation Security Program and provide financial assistance to farmers who install or maintain conservation practices on land in production. "
"FINANCE";"6";"WORKLANDT";"42";"Working lands program payments";"34";"";"2";"False";"5";"Working-land programs include the Environmental Quality Incentive Program and the Conservation Security Program and provide financial assistance to farmers who install or maintain conservation practices on land in production. "
"FINANCE";"7";"DEPCL1";"29";"Total household income positive - loss from farming";"4";"1";"";"False";"";"Share of farm operator household's that had negative farm earnings."
"FINANCE";"7";"DEPCL2";"11";"Income from farming 0-24 of total HHI";"4";"2";"";"False";"";"Share of farm operator household's with income from farming that rperesents 0 to 24 percent or more of total farm operator household income."
"FINANCE";"7";"DEPCL3";"12";"Income from farming 25-49 of total HHI";"4";"3";"";"False";"";"Share of farm operator household's with income from farming that rperesents 25 to 49 percent or more of total farm operator household income."
"FINANCE";"7";"DEPCL4";"13";"Income from farming 50-74 of total HHI";"4";"4";"";"False";"";"Share of farm operator household's with income from farming that rperesents 50 to 74 percent or more of total farm operator household income."
"FINANCE";"7";"DEPCL5";"14";"Income from farming 75 or more of total HHI";"4";"5";"";"False";"";"Share of farm operator household's with income from farming that rperesents 75 percent or more of total farm operator household income."
"FINANCE";"7";"DEPCL6";"30";"Total household income negative";"4";"10";"";"False";"";"Share of farm operator household's with negative income."
"FINANCE";"7";"FARMHHI";"1";"Total operator household income from farming activities";"2";"1";"2";"False";"";"Total income for the farm operator household consists of income from the farm business, income from other farming activities, and income from earned and unearned off-farm sources."
"FINANCE";"7";"FMHHTOT";"3";"Percent of U.S. average household income";"4";"3";"";"False";"";"Farm operator household income as a percentage of the U.S. Census Bureau's measure for all U.S. households (http://www.census.gov/cps/)."
"FINANCE";"7";"KOUNT";"-1";"Farm Households";"15";"-1";"";"False";"";"Estimated number of farm households."
"FINANCE";"7";"TOTHHI";"0";"Total operator household income";"2";"0";"";"False";"";"Total income for the farm operator household consists of income from the farm business, income from other farming activities, and income from earned and unearned off-farm sources."
"FINANCE";"7";"TOTOFI";"2";"Total operator household income from off-farm sources";"2";"2";"2";"False";"";"Off-farm income can be classified as earned or unearned. Earned income sources are those that require a household member to allocate their labor or management time to the activity. This includes wages and salaries and off-farm self-employment income. Unearned income sources are passive or transfer income, such as from interest, dividends, private pensions, Social Security, veterans' benefits, and other public programs."
"FINANCE";"8";"FASST";"1";"Total operator household assets: Farm";"2";"1";"2";"False";"";"Farm operator hosehold's share of total farm business assets.  Total assets represents the survey respondents' estimated market value on December 31 of all capital assets owned by the farm operation.  For operations where the operator dwelling is considered part of the farm and located on the farm, the value of the dwelling is included."
"FINANCE";"8";"FDEBT";"4";"Total operator household debt: Farm";"2";"4";"2";"False";"";"Farm operator hosehold's share of total farm liabilities. Total liabilities are composed of any monetary obligations of the farm operation on December 31.   The amount reported includes principal due and any unpaid interest.  Debts for nonfarm purposes, even if farm or ranch assest are used as collateral, are excluded."
"FINANCE";"8";"FNW";"7";"Total operator household net worth: Farm";"2";"2";"2";"False";"";"The farm operator's household share of farm business net worht (farm business assets minus farm business liabilities)."
"FINANCE";"8";"HHASSET";"0";"Total operator household assets";"2";"0";"";"False";"";"The estimated market value of houshold assest repoted by the farm operator including cas, checking, CD's, Money Market accounts, IRA, 401K, Keogh and other retirement accounts, corporate stock, mutual funds, value of the operator's dwelling if not owned by the farm, real estate, business not part of the farm, and household vehicles."
"FINANCE";"8";"HHDEBT";"3";"Total operator household debt";"2";"3";"";"False";"";"The amount of household debt on December 31, including mortgages on the dwelling if not owned by the farm, mortgages on other real estate, loans on businesses not part of the farm, and personal loans and credit cards."
"FINANCE";"8";"HHNW";"6";"Total operator household net worth";"2";"6";"";"False";"";"Total farm household assets minus total farm household debt.  Farm household wealth is derived from a variety of sources. It ranges from physical assets of both the business and household to various types of financial assets, all differing in degree of liquidity, capital certainty, and visibility."
"FINANCE";"8";"KOUNT";"-1";"Farm Households";"15";"-1";"";"False";"";"Estimated number of farm households."
"FINANCE";"8";"NFASST";"2";"Total operator household assets: Non-farm";"2";"1";"2";"False";"";"Estiamted market value of farm operators household assets on December 31."
"FINANCE";"8";"NFDEBT";"5";"Total operator household debt: Non-farm";"2";"5";"2";"False";"";"Amount of debt obligations of the farm operator household on December 31."
"FINANCE";"8";"NFNW";"8";"Total operator household net worth: Non-farm";"2";"3";"2";"False";"";"Calcualted as non-farm assets of the farm operator household minus non-farm debt."
